target_id	length	eff_length	est_counts	tpm
Sobic.009G106100.1	3205	3017.28	31	1.36269
Sobic.009G106201.1	333	147.887	68.8755	61.7714
Sobic.009G106300.1	468	280.937	52	24.5497
Sobic.009G106350.1	300	116.695	132	150.029
Sobic.009G106400.1	907	719.507	0	0
Sobic.009G106500.4	1679	1491.28	0	0
Sobic.009G106601.1	738	550.571	1	0.240901
Sobic.009G106700.1	1893	1705.28	12	0.933336
Sobic.009G106800.2	1839	1651.28	61	4.89961
Sobic.009G106900.1	436	249.016	0	0
Sobic.009G106960.1	290	107.559	1	1.23311
Sobic.009G107020.1	675	487.675	48	13.0546
Sobic.009G107050.1	309	125.014	0	0
Sobic.009G107140.1	2473	2285.28	0	0
Sobic.009G107200.1	968	780.355	62	10.5378
Sobic.009G107300.1	4230	4042.28	543	17.8166
Sobic.009G107400.1	1955	1767.28	848	63.6419
Sobic.009G107500.3	800	612.571	615	133.159
Sobic.009G107600.1	523	335.755	119	47.0084
Sobic.009G107800.1	843	655.507	4	0.809345
Sobic.009G108050.1	363	176.897	0	0
Sobic.009G108175.1	303	119.537	0	0
Sobic.009G108300.1	449	261.964	0	0
Sobic.009G108400.1	1337	1149.28	55	6.34731
Sobic.009G108500.1	1613	1425.28	150	13.9587
Sobic.009G108600.7	1471	1283.28	522	53.9513
Sobic.009G108700.1	2742	2554.28	1592.17	82.675
Sobic.009G108900.1	822	634.571	0	0
Sobic.009G109000.1	1587	1399.28	4	0.379148
Sobic.009G109101.4	1207	1019.28	0	0
Sobic.009G109200.1	8032	7844.28	913	15.4372
Sobic.009G109300.1	2024	1836.28	41	2.9614
Sobic.009G109450.1	923	735.507	0	0
Sobic.009G109600.2	1300	1112.28	135.485	16.1559
Sobic.009G109700.1	3078	2890.28	999.515	45.8671
Sobic.009G109775.1	1875	1687.28	0	0
Sobic.009G109925.2	4285	4097.28	344	11.1356
Sobic.009G110100.3	1465	1277.28	6	0.623043
Sobic.009G110200.1	1290	1102.28	0	0
Sobic.009G110300.1	891	703.507	0	0
Sobic.009G110333.1	597	409.717	0	0
Sobic.009G110366.1	863	675.507	22	4.3196
Sobic.009G110400.1	1448	1260.28	0	0
Sobic.009G110500.2	1313	1125.28	62	7.30776
Sobic.009G110600.1	2098	1910.28	0	0
Sobic.009G110700.1	1572	1384.28	0	0
Sobic.009G110800.1	1875	1687.28	0	0
Sobic.009G111000.2	2185	1997.28	30	1.99221
Sobic.009G111050.1	1487	1299.28	0	0
Sobic.009G111100.1	1682	1494.28	86	7.63342
Sobic.009G111200.1	861	673.507	2	0.393857
Sobic.009G111301.1	835	647.507	0	0
Sobic.009G111400.1	2889	2701.28	23	1.1293
Sobic.009G111500.3	714	526.624	112	28.2078
Sobic.009G111600.1	1170	982.275	532	71.834
Sobic.009G111700.1	889	701.507	1	0.189069
Sobic.009G111800.1	2736	2548.28	96	4.99662
Sobic.009G111901.1	1214	1026.28	0	0
Sobic.009G112000.2	1933	1745.28	80	6.07963
Sobic.009G112200.1	1779	1591.28	24	2.0004
Sobic.009G112300.1	1862	1674.28	263	20.8344
Sobic.009G112400.1	3128	2940.28	48	2.16523
Sobic.009G112450.1	1905	1717.28	0	0
Sobic.009G112500.1	1664	1476.28	113	10.1523
Sobic.009G112600.1	2281	2093.28	1864	118.106
Sobic.009G112700.1	581	393.717	0	0
Sobic.009G112800.3	4008	3820.28	22	0.7638
Sobic.009G112900.1	720	532.624	138	34.3645
Sobic.009G113000.1	2540	2352.28	261	14.7165
Sobic.009G113100.1	1521	1333.28	230	22.8802
Sobic.009G113400.1	1771	1583.28	222	18.5972
Sobic.009G113500.1	1786	1598.28	2	0.16597
Sobic.009G113600.2	1004	816.275	14	2.2748
Sobic.009G113700.1	1418	1230.28	8	0.86246
Sobic.009G113800.1	1984	1796.28	1211	89.4175
Sobic.009G113900.1	2161	1973.28	22	1.47872
Sobic.009G114000.1	2065	1877.28	212	14.9782
Sobic.009G114400.1	872	684.507	86	16.6637
Sobic.009G114500.1	1267	1079.28	54	6.6361
Sobic.009G114600.1	1115	927.275	162.076	23.1826
Sobic.009G114700.1	498	310.82	5	2.1336
Sobic.009G114800.1	985	797.275	335.329	55.7845
Sobic.009G114900.1	1520	1332.28	53.6712	5.34317
Sobic.009G115050.1	924	736.507	0	0
Sobic.009G115100.1	237	62.0497	0	0
Sobic.009G115200.1	1632	1444.28	0	0
Sobic.009G115300.1	1024	836.275	72	11.4192
Sobic.009G115400.1	778	590.571	23	5.16544
Sobic.009G115500.1	1202	1014.28	41	5.36141
Sobic.009G115700.1	1286	1098.28	424	51.2043
Sobic.009G115800.1	213	43.6629	0	0
Sobic.009G116000.2	783	595.571	0	0
Sobic.009G116100.1	1722	1534.28	0	0
Sobic.009G116200.2	1204	1016.28	9	1.17458
Sobic.009G116300.1	2280	2092.28	0	0
Sobic.009G116400.7	4680	4492.28	36	1.06289
Sobic.009G116500.2	1425	1237.28	0	0
Sobic.009G116600.1	940	752.507	0	0
Sobic.009G116700.1	905	717.507	5	0.924262
Sobic.009G116766.2	1068	880.275	0	0
Sobic.009G116832.1	306	122.278	0	0
Sobic.009G116900.1	5860	5672.28	369	8.62821
Sobic.009G117000.2	423	236.113	41	23.0312
Sobic.009G117100.4	1623	1435.28	2	0.184819
Sobic.009G117150.1	731	543.571	0	0
Sobic.009G117200.1	1495	1307.28	750	76.0932
Sobic.009G117300.1	2496	2308.28	424.231	24.3762
Sobic.009G117350.1	1895	1707.28	16	1.24299
Sobic.009G117400.1	2547	2359.28	464.769	26.1282
Sobic.009G117500.1	1603	1415.28	220	20.6174
Sobic.009G117700.3	2251	2063.28	1	0.0642827
Sobic.009G117800.1	1603	1415.28	0	0
Sobic.009G117900.1	1115	927.275	49	7.00872
Sobic.009G118001.1	630	442.675	6	1.7977
Sobic.009G118100.1	1427	1239.28	0	0
Sobic.009G118200.1	1645	1457.28	81	7.37216
Sobic.009G118300.1	2363	2175.28	30	1.82919
Sobic.009G118400.1	1804	1616.28	26	2.13358
Sobic.009G118500.1	2814	2626.28	12	0.606028
Sobic.009G118600.1	2115	1927.28	136	9.35937
Sobic.009G118700.1	1949	1761.28	8	0.60244
Sobic.009G118900.3	4297	4109.28	447	14.4276
Sobic.009G119000.1	5315	5127.28	414	10.7094
Sobic.009G119100.1	1804	1616.28	0	0
Sobic.009G119200.1	2309	2121.28	20	1.2505
Sobic.009G119300.1	1585	1397.28	95	9.01764
Sobic.009G119400.1	1551	1363.28	5	0.48645
Sobic.009G119600.1	1559	1371.28	0	0
Sobic.009G119700.1	2289	2101.28	16	1.00992
Sobic.009G119800.2	1159	971.275	0	0
Sobic.009G119900.1	851	663.507	556	111.143
Sobic.009G120001.1	646	458.675	2	0.578331
Sobic.009G120100.1	1299	1111.28	534	63.734
Sobic.009G120200.1	513	325.788	1	0.407114
Sobic.009G120301.11	303	119.537	4	4.43821
Sobic.009G120400.12	3370	3182.28	77	3.20926
Sobic.009G120500.1	3044	2856.28	214	9.93722
Sobic.009G120600.3	4495	4307.28	53.0864	1.63468
Sobic.009G120650.1	1738	1550.28	85.6352	7.32647
Sobic.009G120700.1	1642	1454.28	1	0.0912021
Sobic.009G120800.1	1347	1159.28	49	5.6061
Sobic.009G120850.1	714	526.624	1	0.251855
Sobic.009G120925.1	336	150.751	91	80.063
Sobic.009G121000.4	3317	3129.28	732	31.0255
Sobic.009G121100.3	4862	4674.28	548	15.5495
Sobic.009G121200.1	1716	1528.28	0	0
Sobic.009G121300.1	1398	1210.28	0	0
Sobic.009G121400.5	2284	2096.28	260	16.4504
Sobic.009G121600.1	1747	1559.28	275	23.3917
Sobic.009G121751.1	1362	1174.28	11	1.24244
Sobic.009G121900.1	1585	1397.28	13	1.23399
Sobic.009G122000.1	1530	1342.28	8.44156	0.834127
Sobic.009G122100.1	1370	1182.28	497.73	55.8376
Sobic.009G122202.1	568	380.755	9	3.13508
Sobic.009G122300.1	2815	2627.28	9	0.454348
Sobic.009G122325.1	342	156.52	0	0
Sobic.009G122350.1	366	179.825	0	0
Sobic.009G122375.1	1892	1704.28	87	6.77066
Sobic.009G122400.1	1224	1036.28	13	1.66387
Sobic.009G122500.3	2032	1844.28	366	26.3213
Sobic.009G122600.1	1628	1440.28	1	0.0920886
Sobic.009G122700.1	1025	837.275	0	0
Sobic.009G122800.1	2956	2768.28	35.1009	1.68174
Sobic.009G122900.1	1798	1610.28	16	1.31787
Sobic.009G123000.1	871	683.507	1	0.194048
Sobic.009G123100.1	462	274.937	73	35.2161
Sobic.009G123300.2	3286	3098.28	1279	54.7522
Sobic.009G123400.1	662	474.675	0	0
Sobic.009G123500.1	3177	2989.28	29	1.28672
Sobic.009G123600.1	1192	1004.28	102	13.471
Sobic.009G123700.1	1719	1531.28	7	0.606312
Sobic.009G123733.1	1047	859.275	0	0
Sobic.009G123766.1	429	242.089	2	1.09574
Sobic.009G123800.1	309	125.014	7	7.42661
Sobic.009G123900.1	1700	1512.28	4191	367.568
Sobic.009G124000.1	1988	1800.28	528	38.8997
Sobic.009G124200.1	1909	1721.28	11	0.847605
Sobic.009G124300.1	501	313.788	0	0
Sobic.009G124400.1	854	666.507	391	77.8078
Sobic.009G124600.1	3923	3735.28	141.839	5.03644
Sobic.009G124700.1	1590	1402.28	243.161	22.9992
Sobic.009G124800.1	2422	2234.28	8	0.474903
Sobic.009G124850.1	586	398.717	3	0.997948
Sobic.009G125000.1	1921	1733.28	188	14.3861
Sobic.009G125100.1	3543	3355.28	7	0.276708
Sobic.009G125200.1	752	564.571	0	0
Sobic.009G125300.1	2185	1997.28	58	3.8516
Sobic.009G125400.1	3193	3005.28	799	35.2626
Sobic.009G125500.1	1379	1191.28	2	0.222674
Sobic.009G125600.1	2171	1983.28	93	6.21944
Sobic.009G125700.2	771	583.571	0	0
Sobic.009G125800.2	4502	4314.28	1.00388	0.0308621
Sobic.009G125850.1	859	671.507	0	0
Sobic.009G125900.1	3898	3710.28	100	3.57475
Sobic.009G126000.1	3491	3303.28	226	9.07434
Sobic.009G126100.1	3085	2897.28	186	8.5148
Sobic.009G126200.1	501	313.788	0	0
Sobic.009G126300.1	5850	5662.28	609	14.2652
Sobic.009G126400.1	2208	2020.28	293	19.2357
Sobic.009G126500.1	1266	1078.28	37	4.55117
Sobic.009G126600.1	2805	2617.28	229	11.6048
Sobic.009G126700.3	4846	4658.28	198	5.63756
Sobic.009G126800.1	1697	1509.28	24	2.10909
Sobic.009G126900.1	1939	1751.28	1322	100.122
Sobic.009G127000.1	2363	2175.28	108	6.58508
Sobic.009G127150.1	1779	1591.28	7	0.583451
Sobic.009G127201.1	897	709.507	11	2.0563
Sobic.009G127300.1	1080	892.275	141	20.9591
Sobic.009G127400.1	1413	1225.28	242	26.1959
Sobic.009G127500.6	3685	3497.28	141	5.34738
Sobic.009G127600.2	2077	1889.28	2	0.140406
Sobic.009G127700.1	1037	849.275	20	3.12344
Sobic.009G127800.1	2982	2794.28	11	0.522126
Sobic.009G127900.1	1530	1342.28	75.8048	7.49042
Sobic.009G128200.1	1139	951.275	0	0
Sobic.009G128300.1	2228	2040.28	14	0.910103
Sobic.009G128400.1	2379	2191.28	77	4.66064
Sobic.009G128500.1	2115	1927.28	619	42.5989
Sobic.009G128600.1	1212	1024.28	14	1.81285
Sobic.009G128800.1	3217	3029.28	9	0.394053
Sobic.009G128850.1	1389	1201.28	80	8.83281
Sobic.009G128901.1	1512	1324.28	42.5933	4.26594
Sobic.009G129000.1	1882	1694.28	280	21.9192
Sobic.009G129100.1	2603	2415.28	182	9.99439
Sobic.009G129300.1	1481	1293.28	339.071	34.7737
Sobic.009G129400.1	3856	3668.28	180	6.50822
Sobic.009G129500.1	1196	1008.28	117	15.3907
Sobic.009G129600.1	3784	3596.28	377	13.904
Sobic.009G129700.1	1818	1630.28	0	0
Sobic.009G129800.1	1454	1266.28	1744	182.671
Sobic.009G129900.1	1339	1151.28	1268	146.08
Sobic.009G130000.1	1001	813.275	4173	680.553
Sobic.009G130100.1	1071	883.275	69	10.3611
Sobic.009G130200.1	1107	919.275	0	0
Sobic.009G130300.1	955	767.432	1	0.172827
Sobic.009G130400.1	1292	1104.28	220	26.4239
Sobic.009G130500.2	1535	1347.28	94	9.25386
Sobic.009G130600.1	1723	1535.28	172	14.8591
Sobic.009G130700.1	1299	1111.28	616	73.5208
Sobic.009G130800.1	1220	1032.28	52	6.68127
Sobic.009G130900.1	3551	3363.28	5253	207.155
Sobic.009G130966.1	772	584.571	1	0.226889
Sobic.009G131100.1	1302	1114.28	3100	368.995
Sobic.009G131200.2	1751	1563.28	3	0.254529
Sobic.009G131300.1	4247	4059.28	1073	35.0593
Sobic.009G131400.3	1756	1568.28	2	0.169145
Sobic.009G131500.1	1293	1105.28	281	33.72
Sobic.009G131550.2	1311	1123.28	20	2.36154
Sobic.009G131600.1	3063	2875.28	68	3.13676
Sobic.009G131701.1	3223	3035.28	5	0.218486
Sobic.009G131800.1	993	805.275	441	72.6349
Sobic.009G131900.1	1056	868.275	92	14.0534
Sobic.009G132000.1	1124	936.275	301	42.6397
Sobic.009G132100.1	6641	6453.28	56	1.15096
Sobic.009G132150.1	2233	2045.28	95	6.1606
Sobic.009G132400.4	1512	1324.28	0	0
Sobic.009G132600.4	543	355.755	105	39.1462
Sobic.009G132700.1	1728	1540.28	529	45.5521
Sobic.009G132800.3	981	793.355	247	41.2934
Sobic.009G132900.4	5881	5693.28	113399	2641.79
Sobic.009G133000.1	1079	891.275	2	0.297625
Sobic.009G133100.1	2098	1910.28	3	0.208294
Sobic.009G133300.1	1134	946.275	0	0
Sobic.009G133400.1	1818	1630.28	62	5.04408
Sobic.009G133500.2	3168	2980.28	604	26.8802
Sobic.009G133700.1	1530	1342.28	2015.89	199.194
Sobic.009G133800.1	3556	3368.28	126.11	4.96586
Sobic.009G133900.14	3615	3427.28	4	0.154797
Sobic.009G134000.2	2544	2356.28	4	0.225157
Sobic.009G134300.7	3278	3090.28	30	1.28758
Sobic.009G134350.1	1753	1565.28	2	0.169469
Sobic.009G134401.1	1431	1243.28	1	0.10668
Sobic.009G134450.2	210	41.6036	32	102.016
Sobic.009G134500.2	2013	1825.28	372	27.0312
Sobic.009G134550.1	919	731.507	2	0.362629
Sobic.009G134600.1	2236	2048.28	1240	80.2943
Sobic.009G134833.1	1364	1176.28	29.6928	3.34806
Sobic.009G134900.1	2966	2778.28	76.3072	3.64285
Sobic.009G135000.1	5902	5714.28	1452.8	33.7206
Sobic.009G135100.1	4022	3834.28	1150.2	39.7871
Sobic.009G135300.15	3234	3046.28	0	0
Sobic.009G135400.2	1677	1489.28	0	0
Sobic.009G135500.1	3279	3091.28	1098	47.1103
Sobic.009G135550.1	702	514.624	0	0
Sobic.009G135600.2	3628	3440.28	320	12.337
Sobic.009G135800.2	2378	2190.28	1226	74.2409
Sobic.009G135900.1	1186	998.275	5120	680.254
Sobic.009G136000.1	2296	2108.28	14	0.880749
Sobic.009G136100.1	1715	1527.28	60	5.21057
Sobic.009G136200.1	2032	1844.28	22	1.58215
Sobic.009G136300.1	1357	1169.28	0	0
Sobic.009G136400.1	1794	1606.28	287	23.6981
Sobic.009G136500.1	2147	1959.28	0	0
Sobic.009G136600.1	2324	2136.28	1	0.0620861
Sobic.009G136700.1	2105	1917.28	3	0.207533
Sobic.009G136800.1	2113	1925.28	0	0
Sobic.009G136900.1	2251	2063.28	14	0.899958
Sobic.009G137000.1	2580	2392.28	119	6.59762
Sobic.009G137100.1	2638	2450.28	800	43.3039
Sobic.009G137200.1	3304	3116.28	2647.91	112.699
Sobic.009G137300.1	775	587.571	24.0921	5.43832
Sobic.009G137366.1	3198	3010.28	563.746	24.8387
Sobic.009G137432.1	330	144.931	0	0
Sobic.009G137500.1	1363	1175.28	0	0
Sobic.009G137600.1	1284	1096.28	0	0
Sobic.009G137700.1	1210	1022.28	330	42.8151
Sobic.009G137800.1	3961	3773.28	859	30.1944
Sobic.009G137900.1	2119	1931.28	87	5.97484
Sobic.009G138000.1	3884	3696.28	212	7.60717
Sobic.009G138100.1	3207	3019.28	214	9.40075
Sobic.009G138200.2	3506	3318.28	931	37.2125
Sobic.009G138300.3	2143	1955.28	0	0
Sobic.009G138366.1	3477	3289.28	2	0.0806457
Sobic.009G138432.1	1697	1509.28	5	0.439393
Sobic.009G138500.1	1512	1324.28	0	0
Sobic.009G138700.1	1445	1257.28	209	22.0479
Sobic.009G138800.6	4159	3971.28	432	14.428
Sobic.009G138900.1	1420	1232.28	118	12.7006
Sobic.009G139001.1	411	224.228	27.8652	16.4825
Sobic.009G139200.1	2163	1975.28	33.716	2.26391
Sobic.009G139300.1	1529	1341.28	114	11.273
Sobic.009G139400.1	827	639.507	60	12.4439
Sobic.009G139500.1	796	608.571	0	0
Sobic.009G139600.1	936	748.507	1.00315	0.177755
Sobic.009G139700.2	1248	1060.28	2	0.250186
Sobic.009G139800.1	1965	1777.28	2196	163.881
Sobic.009G139900.1	2146	1958.28	1581	107.08
Sobic.009G140000.1	1976	1788.28	1360	100.869
Sobic.009G140150.1	2200	2012.28	6	0.395472
Sobic.009G140300.1	2232	2044.28	1802	116.914
Sobic.009G140400.4	4594	4406.28	16	0.481615
Sobic.009G140500.1	1913	1725.28	139	10.6858
Sobic.009G140600.1	1566	1378.28	452	43.4965
Sobic.009G140700.1	1268	1080.28	227	27.8704
Sobic.009G140800.1	2232	2044.28	3294	213.715
Sobic.009G140900.1	999	811.275	48	7.84737
Sobic.009G141000.1	1685	1497.28	0	0
Sobic.009G141100.1	1658	1470.28	10	0.902096
Sobic.009G141201.1	770	582.571	332	75.5859
Sobic.009G141300.1	1805	1617.28	1	0.0820101
Sobic.009G141400.1	1626	1438.28	393	36.2411
Sobic.009G141500.1	902	714.507	3	0.556886
Sobic.009G141700.1	3399	3211.28	28	1.15646
Sobic.009G141800.1	1618	1430.28	2323	215.417
Sobic.009G141900.1	722	534.571	8	1.98489
Sobic.009G142000.1	3391	3203.28	253	10.4756
Sobic.009G142100.1	815	627.571	0	0
Sobic.009G142200.2	1531	1343.28	74	7.30665
Sobic.009G142350.1	351	165.294	8	6.41925
Sobic.009G142400.1	1969	1781.28	0	0
Sobic.009G142500.1	739	551.571	5	1.20232
Sobic.009G142600.1	2135	1947.28	70	4.76784
Sobic.009G142700.1	745	557.571	0	0
Sobic.009G142800.6	3000	2812.28	567	26.7409
Sobic.009G142900.1	4455	4267.28	94.3648	2.93299
Sobic.009G143000.2	1907	1719.28	173.635	13.395
Sobic.009G143100.1	1179	991.275	15607	2088.22
Sobic.009G143200.1	3749	3561.28	0	0
Sobic.009G143300.2	3081	2893.28	782	35.8483
Sobic.009G143400.1	3806	3618.28	327	11.9866
Sobic.009G143500.1	1270	1082.28	640	78.4321
Sobic.009G143600.1	2032	1844.28	0	0
Sobic.009G143700.1	2904	2716.28	15330	748.548
Sobic.009G143800.1	2342	2154.28	181	11.1437
Sobic.009G143900.2	1999	1811.28	173	12.6681
Sobic.009G143975.1	2271	2083.28	15.2676	0.972021
Sobic.009G144050.1	3032	2844.28	6.73239	0.313942
Sobic.009G144200.1	2952	2764.28	101	4.84609
Sobic.009G144300.1	952	764.432	182	31.578
Sobic.009G144500.3	1476	1288.28	0	0
Sobic.009G144600.1	2778	2590.28	200.409	10.2618
Sobic.009G144700.1	1361	1173.28	0	0
Sobic.009G144800.1	1373	1185.28	0	0
Sobic.009G144900.1	1423	1235.28	0	0
Sobic.009G145000.1	3280	3092.28	3	0.128675
Sobic.009G145101.1	1661	1473.28	234	21.0661
Sobic.009G145200.9	1285	1097.28	10	1.20875
Sobic.009G145350.1	1215	1027.28	0	0
Sobic.009G145500.1	1333	1145.28	0	0
Sobic.009G145600.1	1605	1417.28	4	0.374332
Sobic.009G145700.1	1388	1200.28	6	0.663013
Sobic.009G145800.1	999	811.275	0	0
Sobic.009G145900.7	2620	2432.28	383	20.8851
Sobic.009G146000.2	3608	3420.28	56	2.17159
Sobic.009G146100.1	1435	1247.28	621	66.036
Sobic.009G146250.1	3255	3067.28	4	0.172965
Sobic.009G146400.1	1953	1765.28	1	0.0751344
Sobic.009G146500.1	2941	2753.28	160.682	7.74051
Sobic.009G146700.1	1347	1159.28	1.09386	0.125149
Sobic.009G146800.1	3529	3341.28	154	6.11308
Sobic.009G146850.1	312	127.783	3	3.11387
Sobic.009G146900.1	650	462.675	0	0
Sobic.009G147200.1	3289	3101.28	8.61548	0.36846
Sobic.009G147300.1	1635	1447.28	8	0.733146
Sobic.009G147400.1	1445	1257.28	5.38849	0.568445
Sobic.009G147500.1	2714	2526.28	4.38452	0.230193
Sobic.009G147600.1	3278	3090.28	234	10.0432
Sobic.009G147700.1	1266	1078.28	33	4.05916
Sobic.009G147800.6	3542	3354.28	106	4.19139
Sobic.009G147901.1	1421	1233.28	27	2.90372
Sobic.009G148000.1	3190	3002.28	0	0
Sobic.009G148100.1	3458	3270.28	6	0.243343
Sobic.009G148200.1	2043	1855.28	21	1.50128
Sobic.009G148300.1	2803	2615.28	623	31.5953
Sobic.009G148500.1	1508	1320.28	560	56.2568
Sobic.009G148600.1	1686	1498.28	61	5.39995
Sobic.009G148700.2	2035	1847.28	92	6.60553
Sobic.009G148800.4	2082	1894.28	7	0.490124
Sobic.009G148900.1	2412	2224.28	375	22.3612
Sobic.009G148950.1	1192	1004.28	12	1.58482
Sobic.009G149000.1	1120	932.275	0	0
Sobic.009G149100.1	666	478.675	0	0
Sobic.009G149300.2	2403	2215.28	194	11.6152
Sobic.009G149400.1	1802	1614.28	600	49.2975
Sobic.009G149500.1	2460	2272.28	1107	64.6157
Sobic.009G149600.1	1778	1590.28	188.296	15.7043
Sobic.009G149700.1	2163	1975.28	327.704	22.0042
Sobic.009G149800.1	960	772.355	2206	378.826
Sobic.009G149900.1	1703	1515.28	317	27.7472
Sobic.009G150000.1	1842	1654.28	4827	387.009
Sobic.009G150100.1	953	765.432	0	0
Sobic.009G150350.1	833	645.507	0	0
Sobic.009G150400.1	1200	1012.28	0	0
Sobic.009G150500.1	1362	1174.28	2	0.225898
Sobic.009G150600.1	1094	906.275	0	0
Sobic.009G150700.8	333	147.887	37	33.1837
Sobic.009G150800.2	1326	1138.28	0	0
Sobic.009G150900.1	1090	902.275	185	27.1947
Sobic.009G151000.1	2839	2651.28	2	0.100052
Sobic.009G151100.1	2168	1980.28	0	0
Sobic.009G151200.3	3694	3506.28	112	4.23666
Sobic.009G151400.1	2467	2279.28	83	4.82984
Sobic.009G151600.3	1672	1484.28	10	0.893587
Sobic.009G151700.1	1402	1214.28	163	17.8042
Sobic.009G151800.1	1884	1696.28	578	45.1942
Sobic.009G151900.1	1041	853.275	3	0.466319
Sobic.009G152000.1	1422	1234.28	1	0.107458
Sobic.009G152100.1	1485	1297.28	197	20.1412
Sobic.009G152140.1	1175	987.275	17	2.28382
Sobic.009G152180.1	646	458.675	5.52783	1.59846
Sobic.009G152200.2	2369	2181.28	292.79	17.8031
Sobic.009G152300.1	732	544.571	1	0.243555
Sobic.009G152351.1	986	798.275	0	0
Sobic.009G152400.2	243	66.7679	9.90839	19.6828
Sobic.009G152600.1	1562	1374.28	369	35.6126
Sobic.009G152700.1	1807	1619.28	347	28.4224
Sobic.009G152801.1	2842	2654.28	41	2.04875
Sobic.009G152902.1	1041	853.275	131.199	20.3935
Sobic.009G153000.1	2159	1971.28	567	38.1494
Sobic.009G153100.1	1156	968.275	0	0
Sobic.009G153200.1	3523	3335.28	236.883	9.42007
Sobic.009G153300.1	2288	2100.28	2	0.126301
Sobic.009G153366.2	1657	1469.28	4	0.361084
Sobic.009G153400.1	3431	3243.28	6	0.245369
Sobic.009G153500.1	2398	2210.28	0	0
Sobic.009G153600.1	1312	1124.28	284	33.504
Sobic.009G153700.1	2109	1921.28	72	4.97043
Sobic.009G153800.1	3758	3570.28	8	0.297194
Sobic.009G153900.1	1173	985.275	0	0
Sobic.009G154000.1	1118	930.275	0	0
Sobic.009G154100.1	1349	1161.28	0	0
Sobic.009G154200.1	1107	919.275	0	0
Sobic.009G154300.1	1142	954.275	0	0
Sobic.009G154400.1	620	432.675	0	0
Sobic.009G154500.1	3274	3086.28	1082	46.499
Sobic.009G154600.1	4615	4427.28	54	1.61774
Sobic.009G154700.1	1618	1430.28	14	1.29825
Sobic.009G154800.1	1946	1758.28	86	6.48729
Sobic.009G154900.2	2281	2093.28	229	14.5098
Sobic.009G155050.2	2353	2165.28	0	0
Sobic.009G155200.1	3499	3311.28	811.021	32.4854
Sobic.009G155250.1	768	580.571	197	45.0052
Sobic.009G155300.1	1600	1412.28	851	79.9211
Sobic.009G155400.6	3799	3611.28	12	0.440729
Sobic.009G155500.1	2871	2683.28	84	4.15208
Sobic.009G155600.1	743	555.571	3555	848.695
Sobic.009G155800.1	4738	4550.28	74.1215	2.16052
Sobic.009G155900.1	6368	6180.28	104.878	2.25076
Sobic.009G155925.1	2919	2731.28	286.467	13.9111
Sobic.009G155951.1	1698	1510.28	0	0
Sobic.009G156000.4	2168	1980.28	17.5327	1.17429
Sobic.009G156100.4	348	162.327	23	18.7927
Sobic.009G156200.1	1447	1259.28	24	2.5278
Sobic.009G156300.1	1300	1112.28	288	34.3425
Sobic.009G156500.2	1332	1144.28	44	5.10004
Sobic.009G156600.1	2770	2582.28	98.522	5.06037
Sobic.009G156700.1	520	332.755	0	0
Sobic.009G156750.1	496	308.851	0	0
Sobic.009G156800.1	1618	1430.28	98	9.08778
Sobic.009G156900.1	2353	2165.28	187	11.4546
Sobic.009G157000.1	1989	1801.28	0	0
Sobic.009G157100.1	2647	2459.28	163	8.79087
Sobic.009G157200.1	3295	3107.28	1464	62.4903
Sobic.009G157300.1	2423	2235.28	122	7.23903
Sobic.009G157400.1	764	576.571	7	1.61026
Sobic.009G157500.1	2338	2150.28	261	16.099
Sobic.009G157600.1	2740	2552.28	2	0.103933
Sobic.009G157700.1	2714	2526.28	110	5.77515
Sobic.009G157800.1	1796	1608.28	0	0
Sobic.009G157900.1	1493	1305.28	86	8.73872
Sobic.009G158000.1	3036	2848.28	43	2.00234
Sobic.009G158100.2	3598	3410.28	307	11.9399
Sobic.009G158200.1	826	638.507	0	0
Sobic.009G158300.1	940	752.507	0	0
Sobic.009G158400.1	742	554.571	0	0
Sobic.009G158500.1	844	656.507	0	0
Sobic.009G158600.1	834	646.507	0	0
Sobic.009G158700.1	597	409.717	0	0
Sobic.009G158800.1	1335	1147.28	7	0.809248
Sobic.009G158900.1	1782	1594.28	1	0.0831932
Sobic.009G159000.1	2939	2751.28	373	17.9815
Sobic.009G159100.1	5039	4851.28	37.0255	1.01227
Sobic.009G159200.1	1770	1582.28	56	4.69415
Sobic.009G159400.1	1989	1801.28	742	54.6355
Sobic.009G159500.2	276	94.8984	0	0
Sobic.009G159600.1	2844	2656.28	5.01084	0.250201
Sobic.009G159700.1	1112	924.275	110	15.7849
Sobic.009G159900.1	2740	2552.28	79	4.10536
Sobic.009G160000.1	1323	1135.28	1182	138.092
Sobic.009G160100.1	3574	3386.28	747	29.2583
Sobic.009G160200.4	1387	1199.28	419	46.339
Sobic.009G160350.1	3256	3068.28	19	0.821317
Sobic.009G160500.1	1444	1256.28	135	14.2528
Sobic.009G160600.1	2352	2164.28	789	48.3522
Sobic.009G160700.1	1136	948.275	2	0.279735
Sobic.009G160800.1	1328	1140.28	1	0.116317
Sobic.009G160901.1	1440	1252.28	0	0
Sobic.009G161000.1	1287	1099.28	302	36.4378
Sobic.009G161100.1	1385	1197.28	3	0.332337
Sobic.009G161200.1	1049	861.275	164	25.2553
Sobic.009G161300.4	1064	876.275	2.12202	0.321189
Sobic.009G161401.1	1326	1138.28	2	0.233042
Sobic.009G161451.1	522	334.755	2.10077	0.832343
Sobic.009G161500.1	905	717.507	1	0.184852
